,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
6678,9186,27.0,5.0,Windy,Low,2,Buffet,motorcycle,1.0,No,Urban,17,17.297865752893937
6679,8247,35.0,4.6,Windy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,15,20.851598740030827
6680,40871,25.0,4.6,Fog,Jam,1,Buffet,scooter,0.0,No,Metropolitian,33,16.721203191604083
6681,16852,28.0,4.6,Fog,Low,1,Buffet,scooter,0.0,No,Metropolitian,16,3.02953738832919
6682,15433,21.0,4.8,Stormy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,27,4.6569021977100595
6683,7503,38.0,4.9,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,15,4.596745626394614
6684,26825,28.0,4.7,Windy,High,0,Meal,motorcycle,1.0,No,Metropolitian,38,1.492332973016758
6685,3220,31.0,4.4,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,29,3.0589245467056903
6686,25652,36.0,5.0,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,23,13.969606427741528
6687,44604,25.0,5.0,Sunny,Medium,1,Drinks,motorcycle,0.0,No,,12,6.29013467758336
6688,17161,39.0,4.7,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Urban,28,4.717601091654031
6689,9712,38.0,4.7,Sunny,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,19,1.5725337265584898
6690,33020,36.0,4.7,Sunny,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,26,16.82747277312784
6691,13642,33.0,4.1,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,1.489828584432859
6692,31026,37.0,4.0,Cloudy,Jam,2,Buffet,scooter,2.0,Yes,Metropolitian,48,10.721987300476135
6693,34611,27.0,4.6,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,19.364277132210358
6694,13375,34.0,4.1,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,47,13.989473698922696
6695,34852,25.0,4.5,Stormy,High,2,Drinks,scooter,0.0,No,Urban,12,6.210864156013002
6696,22773,21.0,4.9,Fog,Jam,2,Drinks,electric_scooter,2.0,No,Metropolitian,40,13.830009311488102
6697,41503,20.0,4.6,Stormy,High,1,Snack,motorcycle,1.0,No,Urban,17,1.4897994992240744
6698,27497,29.0,4.4,Sunny,Jam,0,Meal,motorcycle,3.0,No,Urban,48,7.325358653325088
6699,4347,20.0,5.0,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,16,3.018828464141016
6700,24749,39.0,4.1,Windy,High,1,Meal,motorcycle,1.0,No,Metropolitian,33,3.073687982401827
6701,25309,23.0,4.8,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,22,7.325601106709164
6702,1008,29.0,4.9,Stormy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,25,14.022321513314635
6703,3836,37.0,4.7,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,30,4.6819428114048875
6704,30576,30.0,4.8,Cloudy,Jam,1,Snack,motorcycle,0.0,No,,27,9.435201537103644
6705,16030,25.0,5.0,Sunny,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,15,1.5125236297088864
6706,7827,38.0,4.1,Sunny,Jam,1,Buffet,motorcycle,0.0,No,Urban,34,10.587145366870933
6707,44013,34.0,4.9,Fog,Low,2,Drinks,scooter,1.0,No,Urban,19,1.512473616896366
6708,22470,25.0,4.6,Fog,Medium,0,Meal,motorcycle,,No,Metropolitian,22,9.177805334978958
6709,20565,38.0,4.7,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,33,7.550435657355577
6710,25231,26.0,4.8,Fog,High,1,Buffet,motorcycle,0.0,No,Metropolitian,22,3.1450674354101187
6711,7891,36.0,4.1,Stormy,Jam,2,Snack,scooter,1.0,No,Urban,36,16.852701563903537
6712,37890,29.0,5.0,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,20,7.546680469135637
6713,2116,33.0,5.0,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,34,4.537601587678842
6714,20839,27.0,4.6,Sandstorms,High,0,Meal,motorcycle,1.0,No,Urban,17,3.040891553714859
6715,11671,31.0,4.0,Fog,Jam,2,Meal,scooter,0.0,No,Metropolitian,32,4.395412963255238
6716,8672,36.0,4.6,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,21,16.659890497093063
6717,19334,33.0,4.4,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,47,17.07411611000032
6718,16033,37.0,4.4,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,42,19.890514223038014
6719,38003,21.0,4.9,Sandstorms,Jam,2,Buffet,electric_scooter,0.0,No,Urban,15,12.435597855308881
6720,1895,21.0,4.7,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,40,19.364487993283845
6721,31828,30.0,3.9,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,37,12.073551890524271
6722,40466,38.0,4.9,Stormy,High,2,Buffet,motorcycle,1.0,No,Metropolitian,30,1.5522330378380527
6723,7886,25.0,4.9,Stormy,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,15,12.29412453019512
6724,34516,27.0,4.6,Stormy,Medium,0,Snack,motorcycle,0.0,No,Urban,29,7.803382235406146
6725,23577,37.0,4.6,Stormy,Low,1,Meal,scooter,0.0,No,Metropolitian,26,1.514788569378448
6726,17887,32.0,4.6,Stormy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,26,19.364274793095092
6727,4285,25.0,4.6,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,12,1.4652025721845063
6728,35501,26.0,4.8,Cloudy,Medium,0,Buffet,motorcycle,0.0,No,Urban,20,6.20944951677253
6729,35917,39.0,4.3,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,43,13.969606427741528
6730,27641,34.0,4.2,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,34,1.4897897642276918
6731,44657,38.0,3.5,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,31,12.294187490862429
6732,18353,31.0,4.9,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,28,9.0553613181401
6733,22089,22.0,4.6,Cloudy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,14,3.0642100288685765
6734,1623,29.0,4.7,Sunny,Medium,1,Drinks,scooter,1.0,No,Urban,14,7.761422437330777
6735,17411,22.0,4.6,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,13.788747286135335
6736,39902,27.0,4.6,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,25,13.766192440699788
6737,17593,27.0,4.8,Sunny,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,18,4.610120317596728
6738,24608,21.0,4.5,Sunny,Jam,1,Snack,motorcycle,,No,Urban,24,13.969878141863575
6739,35449,28.0,4.8,Windy,Medium,0,Buffet,motorcycle,0.0,No,Urban,26,10.807410660414094
6740,23837,21.0,4.9,Sunny,Jam,2,Drinks,motorcycle,0.0,No,Urban,18,7.772241719578965
6741,42885,30.0,4.9,Sandstorms,Low,2,Snack,scooter,1.0,No,Metropolitian,16,10.868244074344394
6742,41586,35.0,4.6,Cloudy,Jam,2,Snack,scooter,3.0,Yes,Urban,47,19.61757374444613
6743,38108,21.0,4.8,Fog,High,0,Meal,motorcycle,0.0,No,Metropolitian,29,6.081091813761124
6744,33236,30.0,4.8,Sandstorms,Medium,0,Meal,motorcycle,2.0,Yes,Metropolitian,47,16.82215560929809
6745,9433,35.0,4.4,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,37,9.327055824494751
6746,2877,27.0,4.6,Cloudy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,30,12.116946920624557
6747,45220,37.0,4.7,Stormy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,25,4.528236597064434
6748,18537,33.0,4.8,Windy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,35,12.257003121955876
6749,40307,29.0,4.9,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Urban,16,9.219878420955492
6750,30345,22.0,4.1,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,33,19.67251048383707
6751,8202,21.0,4.1,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,32,13.612393202875259
6752,4364,22.0,5.0,Sunny,Medium,1,Snack,motorcycle,0.0,No,Urban,11,14.022295961692818
6753,6110,26.0,4.4,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,29,3.116455383662965
6754,11627,20.0,4.8,Windy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,16,6.117673772769199
6755,45334,,,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,30,1.5544772794945223
6756,4919,28.0,4.9,Sandstorms,Jam,1,Snack,scooter,0.0,No,Metropolitian,26,16.60143304768203
6757,9478,36.0,4.8,Sunny,High,1,Drinks,motorcycle,0.0,No,Metropolitian,16,3.1450674354101187
6758,17120,37.0,5.0,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,12.232070021250896
6759,41845,21.0,4.7,Fog,Jam,0,Snack,motorcycle,3.0,No,Metropolitian,42,12.099170987784424
6760,19364,36.0,4.8,Sandstorms,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,27,6.210543032439091
6761,36724,29.0,4.9,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,22,12.464528059484621
6762,32812,22.0,4.7,Windy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,16,19.61919671068651
6763,37028,37.0,4.8,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,16,16.824331819033862
6764,23547,38.0,4.9,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,16,7.862668167467362
6765,3704,23.0,4.9,Sunny,Medium,2,Meal,motorcycle,,No,Urban,13,7.761160094214897
6766,39806,37.0,4.0,Cloudy,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,31,19.362698667935444
6767,31019,39.0,4.8,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,10.56440561497181
6768,23009,29.0,5.0,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,13,9.088011034055526
6769,32341,28.0,4.9,Windy,High,2,Snack,scooter,1.0,No,,20,6.058825169237242
6770,499,30.0,4.2,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,46,10.641490945301157
6771,20214,30.0,4.6,Windy,Jam,0,Snack,motorcycle,3.0,No,Metropolitian,43,4.65759095503326
6772,36458,24.0,4.8,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,19,12.237167878481253
6773,2259,28.0,4.0,Cloudy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,32,9.074331008012258
6774,36947,27.0,4.8,Stormy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,25,16.38433434407288
6775,16114,28.0,4.9,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,25,8.938177476328208
6776,41671,20.0,5.0,Fog,High,2,Buffet,motorcycle,,No,Metropolitian,32,1.5581369795052924
6777,20613,37.0,4.8,Sunny,High,0,Snack,motorcycle,1.0,No,Metropolitian,27,6.051989448461392
6778,4788,23.0,4.6,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,17,1.5101916040913703
6779,22527,25.0,5.0,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,19.361976407428813
6780,32074,30.0,4.8,Fog,Low,2,Buffet,scooter,,No,Urban,19,7.600990561430603
6781,18003,24.0,4.5,Windy,Jam,2,Drinks,motorcycle,1.0,No,Urban,20,10.724145470836651
6782,30895,23.0,4.6,Sunny,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,19,17.098196997698192
6783,37613,31.0,4.9,Fog,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,15,4.657952853723973
6784,34543,26.0,4.8,Sandstorms,Low,2,Buffet,scooter,1.0,No,Urban,18,1.5322764668606135
6785,2453,27.0,4.5,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,16,9.219691659204567
6786,20713,25.0,4.9,Fog,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,35,12.42075039063871
6787,12354,20.0,5.0,Sunny,Low,1,Drinks,scooter,1.0,No,Urban,21,7.772596236220392
6788,26600,38.0,4.7,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,15,10.595309036558902
6789,15526,24.0,5.0,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,28,7.862668167467362
6790,33855,26.0,4.7,Sandstorms,High,1,Meal,scooter,0.0,No,Metropolitian,18,3.0186622927848896
6791,28611,21.0,4.7,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,40,16.600954249332354
6792,32072,37.0,5.0,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,37,19.62041929654211
6793,29205,37.0,4.7,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,38,20.207299688873803
6794,41076,29.0,4.3,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,35,19.362740471254348
6795,24564,24.0,4.5,Sandstorms,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,12,4.657133018447811
6796,10153,23.0,4.8,Stormy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,13,7.7901589271416665
6797,20533,26.0,4.9,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,28,20.442929762531403
6798,33639,27.0,2.9,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,43,12.463970104792164
6799,31432,24.0,4.7,Stormy,Low,1,Snack,scooter,1.0,No,Urban,14,7.862668167467362
6800,14769,23.0,4.9,Windy,Medium,1,Meal,motorcycle,0.0,No,Urban,23,14.152800689506924
6801,15481,29.0,4.8,Sunny,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,27,16.903814838139517
6802,36582,25.0,4.6,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Urban,19,1.4901538782348211
6803,3298,38.0,4.6,Sunny,Jam,1,Meal,motorcycle,1.0,No,Urban,23,19.659373527445805
6804,41746,32.0,4.9,Stormy,Low,1,Drinks,motorcycle,,No,Metropolitian,26,1.5298253559795927
6805,33516,26.0,4.6,Sunny,Medium,2,Snack,electric_scooter,0.0,No,Urban,14,4.527997212189833
6806,42751,24.0,4.8,Stormy,High,2,Drinks,electric_scooter,0.0,No,Metropolitian,26,6.209089325912427
6807,10743,29.0,4.7,Fog,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,17,1.52047093077228
6808,19735,22.0,4.9,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,23,7.448303503024418
6809,18247,28.0,4.4,Fog,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,32,10.707675026292405
6810,27899,23.0,4.8,Sunny,High,2,Buffet,scooter,1.0,,Urban,14,1.532351133230747
6811,6920,38.0,4.5,Sunny,Medium,1,Drinks,scooter,0.0,No,Urban,16,13.894916383906407
6812,38898,34.0,4.5,Windy,Low,0,Meal,motorcycle,1.0,No,,29,1.5581193602469814
6813,4400,21.0,4.7,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,22,10.427321890444286
6814,38231,31.0,4.6,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,26,1.5581193602469814
6815,4613,20.0,4.8,Sunny,Low,0,Buffet,motorcycle,1.0,No,Urban,24,19.889978303746236
6816,42158,,,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,29,13.973206773195638
6817,33218,26.0,4.9,Cloudy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,31,10.595312677161221
6818,13399,37.0,4.9,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,27,16.660097204528178
6819,31871,31.0,4.9,Sunny,Low,1,Meal,motorcycle,0.0,No,Metropolitian,12,1.5725337265584898
6820,3840,34.0,4.8,Sunny,Low,1,Drinks,scooter,1.0,No,Metropolitian,18,12.464329547393557
6821,31626,36.0,4.6,Windy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,25,7.862668167467362
6822,35928,24.0,5.0,Sunny,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,16,1.489828584432859
6823,40950,37.0,5.0,Cloudy,High,0,Meal,motorcycle,1.0,No,Urban,27,3.0295246349519194
6824,480,38.0,4.6,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,30,9.17624749227049
6825,16242,31.0,4.7,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,28,6.050438648786226
6826,20488,30.0,5.0,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Metropolitian,31,5.959018323574134
6827,42075,26.0,4.8,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,26,20.442929762531403
6828,36718,35.0,4.9,Windy,Medium,2,Snack,scooter,0.0,No,Metropolitian,30,16.384366809208974
6829,44002,27.0,4.8,Fog,Low,2,Drinks,motorcycle,,No,Metropolitian,12,3.104782361698969
6830,32432,20.0,4.7,Sunny,Medium,2,Drinks,electric_scooter,0.0,,Urban,10,9.08797274434547
6831,17222,28.0,4.9,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,26,4.595950274398996
6832,40093,20.0,4.5,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,23,10.56459693396813
6833,33889,26.0,4.0,Sandstorms,Low,0,Meal,motorcycle,1.0,No,,26,1.5580841967877859
6834,45058,,,,,3,Drinks,bicycle,1.0,No,Metropolitian,39,16.608116615061256
6835,37513,39.0,4.6,Windy,Low,1,Snack,scooter,0.0,No,Metropolitian,25,4.544215520746402
6836,2515,24.0,5.0,Fog,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,32,12.464329547393557
6837,34408,21.0,4.8,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,25,6.147404652585687
6838,6196,23.0,4.0,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,17,3.018716905829333
6839,27851,35.0,4.6,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,26,4.5790674290204345
6840,9925,21.0,4.4,Windy,Low,0,Buffet,motorcycle,,No,Metropolitian,16,7.790172211413522
6841,36365,28.0,4.9,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,36,10.806983276380352
6842,43097,37.0,4.2,Sandstorms,Jam,2,Buffet,motorcycle,2.0,No,Urban,41,19.62041929654211
6843,11930,38.0,4.3,Sandstorms,High,0,Snack,motorcycle,,No,Metropolitian,47,3.073687982401827
6844,31777,27.0,4.2,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,16,3.10548530705921
6845,43949,35.0,4.3,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,46,12.416871691376091
6846,28317,36.0,4.8,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,24,13.765756924366846
6847,26063,36.0,5.0,Windy,Jam,0,Meal,motorcycle,0.0,Yes,Metropolitian,49,9.055364789631513
6848,24598,28.0,4.9,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,12,2.93762701788051
6849,31769,27.0,4.6,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,22,4.674324005985905
6850,17768,38.0,4.6,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,16,2.9765980941209325
6851,22312,33.0,4.9,Sandstorms,Jam,1,Meal,motorcycle,,No,Metropolitian,26,11.983910534915308
6852,17845,31.0,4.1,Windy,Medium,2,Drinks,scooter,,No,Metropolitian,31,6.29013467758336
6853,2980,32.0,4.8,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,29,11.719161130985865
6854,31001,37.0,4.8,Stormy,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,20,19.618918347481735
6855,19136,25.0,4.5,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,18,12.1616054457833
6856,43522,39.0,4.5,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Urban,23,3.0737878691270715
6857,14001,32.0,4.9,Sunny,Low,2,Buffet,electric_scooter,0.0,No,Urban,15,7.54640142152957
6858,10814,28.0,4.8,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,18,10.75638385320914
6859,9354,32.0,4.8,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,29,1.465161358978285
6860,1023,,,Sandstorms,Medium,2,Snack,scooter,0.0,No,Metropolitian,30,4.530103328700808
6861,15278,,,,,3,Buffet,motorcycle,1.0,No,Metropolitian,20,17114.699734731705
6862,25007,25.0,2.8,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,34,20.442929762531403
6863,12481,35.0,4.7,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,27,7.683765443234344
6864,19854,38.0,4.1,Cloudy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,39,16.65991730235705
6865,42665,36.0,4.9,Cloudy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,54,10.725034637686843
6866,27171,32.0,4.8,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,31,6.081142187696779
6867,26161,23.0,4.7,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,32,12.58026782216666
6868,523,36.0,4.3,Windy,Jam,1,Meal,scooter,1.0,No,Urban,33,20.20634489519143
6869,8178,22.0,4.7,Cloudy,Low,2,Snack,scooter,1.0,No,Urban,20,14.152800689506924
6870,7974,38.0,4.6,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,37,4.674174528666633
6871,28206,30.0,4.8,Windy,High,2,Snack,scooter,1.0,No,Metropolitian,25,6.210106488976466
6872,11570,28.0,4.8,Sunny,Medium,2,Drinks,scooter,1.0,No,Metropolitian,15,13.76275436235237
6873,10221,29.0,4.5,Windy,Low,2,Buffet,scooter,0.0,No,Metropolitian,14,17.098196997698192
6874,34169,30.0,4.5,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,24,1.5303005941809953
6875,14417,29.0,4.6,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,26,12.20941127284804
6876,38354,21.0,4.9,Sunny,Jam,2,Buffet,motorcycle,0.0,No,Urban,17,9.435201537103644
6877,22221,39.0,5.0,Sunny,Jam,1,Snack,motorcycle,0.0,No,Urban,17,9.087720327776985
6878,24706,37.0,5.0,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,1.55449948948158
6879,42104,39.0,4.6,Stormy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,20,3.1090734117275374
6880,16916,28.0,4.8,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,32,12.1616054457833
6881,37133,22.0,4.9,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,32,19.043071941938507
6882,33914,38.0,4.9,Cloudy,Medium,0,Snack,motorcycle,1.0,No,,25,9.363950447242704
6883,4160,27.0,4.7,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,21,6.0376057117344475
6884,35639,23.0,5.0,Sunny,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,15,1.5725337265584898
6885,512,22.0,4.9,Sandstorms,High,1,Meal,motorcycle,1.0,No,Metropolitian,24,3.0405372424073813
6886,8057,36.0,4.4,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,1.5126859728415616
6887,37363,35.0,4.1,Sandstorms,High,0,Drinks,motorcycle,2.0,No,Urban,32,6.037544630145113
6888,33628,29.0,4.7,Sunny,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,16,3.018700803196138
6889,25120,29.0,4.8,Stormy,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,17,10.867473945754178
6890,29018,34.0,4.1,Sandstorms,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,32,20.85177138300019
6891,42256,,,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,2.9794951434313237
6892,30295,29.0,4.7,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,34,7.862668167467362
6893,1640,27.0,4.8,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,35,13.973207156462342
6894,23075,39.0,4.6,Sunny,High,0,Snack,motorcycle,0.0,No,Metropolitian,29,6.080949025901412
6895,26134,34.0,3.6,Stormy,Jam,2,Meal,motorcycle,2.0,No,Metropolitian,39,10.42769256898877
6896,1243,22.0,4.9,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,12,9.055364789631513
6897,4178,22.0,5.0,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Urban,21,14.152800689506924
6898,21861,25.0,4.6,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Urban,19,3.0188267879112627
6899,31446,29.0,4.6,Windy,Medium,1,Drinks,motorcycle,0.0,No,Urban,21,5.958965689618683
6900,32243,28.0,4.8,Cloudy,High,2,Buffet,motorcycle,0.0,No,Metropolitian,28,6.058874461095304
6901,21051,20.0,4.8,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,17,12.58026782216666
6902,44175,31.0,4.8,Sunny,Low,1,Snack,scooter,0.0,No,Metropolitian,16,1.5527615033304227
6903,550,25.0,4.5,Windy,High,1,Snack,scooter,1.0,No,Urban,16,6.210543032439091
6904,27934,27.0,5.0,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,9.121796528478415
6905,36391,39.0,5.0,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,42,12.435842439942062
6906,20190,36.0,4.7,Fog,Medium,0,Buffet,motorcycle,1.0,No,Urban,26,4.674295332963943
6907,37289,23.0,4.9,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Urban,11,20.28559840130258
6908,12968,35.0,4.2,Stormy,Jam,0,Snack,motorcycle,1.0,Yes,Urban,44,13.682378876541017
6909,42420,35.0,4.6,Stormy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,26,1.489529379478611
6910,20807,38.0,4.9,Windy,Jam,1,Meal,motorcycle,1.0,No,Urban,30,17.138077427608316
6911,30941,35.0,4.7,Sunny,Low,2,Snack,scooter,0.0,No,Metropolitian,18,4.663310851502866
6912,10444,30.0,4.3,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,29,4.674173521469315
6913,43118,34.0,4.6,Sunny,High,1,Drinks,motorcycle,0.0,No,Metropolitian,22,6.146622187499256
6914,8339,25.0,4.7,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,17,3.073599740638624
6915,44881,23.0,4.6,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,22,7.7904391553710655
6916,26009,32.0,4.7,Fog,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,43,10.427299400805357
6917,20217,31.0,4.9,Cloudy,Medium,1,Drinks,scooter,1.0,No,Urban,18,7.761735387747789
6918,20500,34.0,5.0,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,19,1.5297989502086433
6919,10499,25.0,4.9,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,10,7.762394296742872
6920,33281,24.0,4.7,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,30,10.868130915472097
6921,19182,21.0,4.8,Cloudy,Jam,0,Drinks,motorcycle,3.0,No,Metropolitian,43,17.297865752893937
6922,30637,39.0,4.7,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,42,12.25501434458009
